Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
железнодорожный,6692,railway,A,B2,LM,1,железнодорожной,Gen.Fem.Sing,Откуда у него акции железнодорожной компании?,How did he get shares of a railway company?,_,"путешествие, транспорт",,
железнодорожный,6693,railway,A,B2,LM,2,железнодорожного,Gen.Masc.Sing,Я приеду в восемь вечера. Сможешь встретить меня около железнодорожного вокзала?,I will arrive at 8 p.m. Can you meet me near the railway station?,_,"путешествие, транспорт",,
железнодорожный,6694,railway,A,B2,LM,3,железнодорожных,Gen.Plur,Эта компания занимается выпуском железнодорожных вагонов.,This company produces railway cars.,_,"путешествие, транспорт",,
железо,6695,iron,N.Neut.Inan,B2,LM,1,железа,Gen.Sing,Раздался лязг железа.,A clang of iron rang out.,_,описание,,
железо,6696,iron,N.Neut.Inan,B2,LM,2,железо,Acc.Sing,"Куй железо, пока горячо.",Strike while the iron is hot.,_,описание,,
железо,6697,iron,N.Neut.Inan,B2,LM,3,железом,Ins.Sing,Даша пьёт витаминные капсулы с железом.,Dasha takes vitamin capsules with iron.,_,описание,,
заваривать,6698,boil,V,B2,LM,1,заваривает,Imperf.Sing.3,"Пока Лёша заваривает чай, я схожу за сладостями.","While Lyosha is making tea, I'll go get some candies.",_,еда,,
заваривать,6699,boil,V,B2,LM,2,заваривают,Imperf.Plur.3,Англичане заваривают крепкий чай и пьют его с молоком.,The English make strong tea and drink it with milk.,_,еда,,
заваривать,6700,boil,V,B2,LM,3,заваривал,Imperf.Masc.Sing.Past,"В походе я заваривал сладкий чай в термосе, чтобы согреться.",For the camping trip I made sweetened tea in a thermos to warm me up.,_,еда,,
жемчуг,6701,pearl,N.Masc.Inan,B2,LM,1,жемчуга,Gen.Sing,Эти бусы сделаны из настоящего жемчуга.,These beads are made from real pearls.,_,одежда,,
жертва,6702,victim,N.Fem.Inan,B2,"Golosa, LM",1,жертву,Acc.Sing,Не приносите себя в жертву.,Don't sacrifice yourself.,_,"здоровье, общение",,
жертва,6703,victim,N.Fem.Anim,B2,"Golosa, LM",2,жертв,Gen.Plur,"Мне кажется, жертв можно было избежать.",I think that we could have avoided causalities.,_,"здоровье, общение",,
жертва,6704,victim,N.Fem.Inan,B2,"Golosa, LM",3,жертвы,Nom.Plur,В результате штурма здания появились жертвы среди мирного населения.,As a result of the attach on the building there were civilian casualties.,_,"здоровье, общение",,
жест,6705,gesture,N.Masc.Inan,B2,LM,1,жест,Acc.Sing,"Миша сделал жест рукой, приглашая нас сесть за стол.",Dima made a gesture inviting us sit down to table.,_,общение,,
жест,6706,gesture,N.Masc.Inan,B2,LM,2,жестом,Ins.Sing,Петя одним жестом прервал неприятный разговор.,Petya interrupted the unpleasant conversation with a single gesture.,_,общение,,
жест,6707,gesture,N.Masc.Inan,B2,LM,3,жестами,Ins.Plur,Его слова сопровождались энергичными жестами.,His words were accompanied by vigorous gestures.,_,общение,,
жесткий,6708,hard,A,B2,LM,1,жёсткими,Ins.Plur,Действовать жёсткими методами не всегда эффективно.,It's not always effective to use strict methods.,_,"описание, мера",,
жесткий,6709,hard,A,B2,LM,2,жёсткий,Nom.Masc.Sing,Жёсткий диск сломался.,The hard disk drive is broken.,_,"описание, мера",,
жесткий,6710,hard,A,B2,LM,3,жёсткая,Nom.Fem.Sing,В компании действует жёсткая иерархия.,The company has a rigid hierarchy.,_,"описание, мера",,
жидкий,6711,liquid,A,B2,LM,1,жидкая,Nom.Fem.Sing,Под ногами хлюпала жидкая грязь.,Wet mud sloshed under my feet.,_,"еда, описание",,
жидкий,6712,liquid,A,B2,LM,2,жидкого,Gen.Masc.Sing,С утра я выпил чашку дешёвого жидкого кофе.,"In the morning, I drank a cup of cheap weak coffee.",_,"еда, описание",,
жидкий,6713,liquid,A,B2,LM,3,жидкое,Nom.Neut.Sing,На полке в ванной стояло жидкое мыло.,There was liquid soap on the bathroom shelf.,_,"еда, описание",,
жизнерадостный,6714,cheerful,A,B2,LM,1,жизнерадостный,Nom.Masc.Sing,Раздался жизнерадостный смех Пети.,We heard Petya's cheerful laugh.,_,"внутренний мир, общение",,
жизнерадостный,6715,cheerful,A,B2,LM,2,жизнерадостные,Nom.Plur,Жизнерадостные люди вышли на улицу.,The cheerful people went out into the street.,_,"внутренний мир, общение",,
жизнерадостный,6716,cheerful,A,B2,LM,3,жизнерадостной,Ins.Fem.Sing,Я никогда не видела Катю такой жизнерадостной.,I've never seen Katya in such a good mood.,_,"внутренний мир, общение",,
жилой,6717,residential,A,B2,LM,1,жилого,Gen.Neut.Sing,Мэр выделил деньги на ремонт жилого здания.,The mayor of the city allocated money for repair of the residential building.,_,жильё,,
жилой,6718,residential,A,B2,LM,2,жилым,Ins.Neut.Sing,В юридических документах квартиру часто называют жилым помещением.,"In legal documents, an apartment is often called a living space.",_,жильё,,
